timestamp,name,host,method,avg_ms,min_ms,max_ms,rtts,sent,received,packet_loss_pct,http_status,error
2025-09-26T06:10:48.781099Z,Yahoo,www.yahoo.com,http,600.730799997109,23.0,61.0,"[23, 39, 42, 61]",4,4,0.0,429,
2025-09-26T06:10:52.490597Z,Bing,www.bing.com,http,592.489899994689,55.0,112.0,"[75, 85, 112, 55]",4,4,0.0,200,
2025-09-26T06:10:56.196689Z,Cloudflare DNS,1.1.1.1,icmp,78.25,68.0,92.0,"[76, 92, 68, 77]",4,4,0.0,,
2025-09-26T06:11:41.636593Z,Google DNS,8.8.8.8,icmp,81.75,41.0,106.0,"[82, 106, 98, 41]",4,4,0.0,,
2025-09-26T06:11:44.725361Z,Google,www.google.com,http,1185.7300999981817,41.0,113.0,"[106, 113, 41, 54]",4,4,0.0,200,
2025-09-26T06:11:49.030318Z,Yahoo,www.yahoo.com,http,668.0378000019118,24.0,43.0,"[24, 35, 33, 43]",4,4,0.0,429,
2025-09-26T06:11:52.802367Z,Bing,www.bing.com,http,720.755399990594,54.0,102.0,"[54, 69, 78, 102]",4,4,0.0,200,
2025-09-26T06:11:56.678385Z,Cloudflare DNS,1.1.1.1,icmp,64.75,40.0,85.0,"[79, 85, 40, 55]",4,4,0.0,,
2025-09-26T06:12:41.639117Z,Google DNS,8.8.8.8,icmp,71.0,45.0,112.0,"[68, 112, 45, 59]",4,4,0.0,,
2025-09-26T06:12:44.729221Z,Google,www.google.com,http,1291.934199995012,60.0,102.0,"[87, 102, 60, 71]",4,4,0.0,200,
2025-09-26T06:12:49.142002Z,Yahoo,www.yahoo.com,http,665.4063000023598,40.0,89.0,"[89, 40, 51, 55]",4,4,0.0,429,
2025-09-26T06:12:52.930411Z,Bing,www.bing.com,http,902.689399998053,27.0,76.0,"[69, 76, 31, 27]",4,4,0.0,200,
2025-09-26T06:12:56.908160Z,Cloudflare DNS,1.1.1.1,icmp,90.5,72.0,116.0,"[89, 72, 85, 116]",4,4,0.0,,
2025-09-26T06:13:41.643578Z,Google DNS,8.8.8.8,icmp,97.5,74.0,112.0,"[112, 74, 104, 100]",4,4,0.0,,
2025-09-26T06:13:44.808728Z,Google,www.google.com,http,1156.226199993398,65.0,365.0,"[65, 365, 80, 78]",4,4,0.0,200,
2025-09-26T06:13:49.133833Z,Yahoo,www.yahoo.com,http,687.3110000015004,81.0,138.0,"[81, 98, 113, 138]",4,4,0.0,429,
2025-09-26T06:13:53.048457Z,Bing,www.bing.com,http,1081.8321999977343,71.0,141.0,"[71, 96, 119, 141]",4,4,0.0,200,
2025-09-26T06:13:57.326963Z,Cloudflare DNS,1.1.1.1,icmp,104.66666666666667,97.0,118.0,"[99, 97, 118]",4,3,25.0,,
2025-09-26T06:14:41.640007Z,Google DNS,8.8.8.8,icmp,139.66666666666666,37.0,326.0,"[326, 37, 56]",4,3,25.0,,
2025-09-26T06:14:45.629573Z,Google,www.google.com,http,1044.8720999993384,34.0,82.0,"[73, 82, 34, 46]",4,4,0.0,200,
2025-09-26T06:14:49.770185Z,Yahoo,www.yahoo.com,http,771.9227000052342,71.0,104.0,"[90, 100, 104, 71]",4,4,0.0,429,
2025-09-26T06:14:53.665938Z,Bing,www.bing.com,http,863.784899993334,31.0,187.0,"[98, 45, 31, 187]",4,4,0.0,200,
2025-09-26T06:14:57.778219Z,Cloudflare DNS,1.1.1.1,icmp,52.25,28.0,78.0,"[28, 42, 78, 61]",4,4,0.0,,
2025-09-26T06:15:41.640328Z,Google DNS,8.8.8.8,icmp,67.25,43.0,99.0,"[99, 43, 59, 68]",4,4,0.0,,
2025-09-26T06:15:44.757716Z,Google,www.google.com,http,1505.5253000027733,37.0,102.0,"[102, 74, 37, 41]",4,4,0.0,200,
2025-09-26T06:15:49.357962Z,Yahoo,www.yahoo.com,http,712.0032000093488,40.0,95.0,"[95, 64, 80, 40]",4,4,0.0,429,
2025-09-26T06:15:53.162026Z,Bing,www.bing.com,http,967.4306999950204,9.0,28.0,"[12, 9, 17, 28]",4,4,0.0,200,
2025-09-26T06:15:57.211760Z,Cloudflare DNS,1.1.1.1,icmp,21.75,8.0,38.0,"[14, 8, 27, 38]",4,4,0.0,,
2025-09-26T06:16:41.640427Z,Google DNS,8.8.8.8,icmp,79.5,39.0,120.0,"[100, 39, 120, 59]",4,4,0.0,,
2025-09-26T06:16:44.755623Z,Google,www.google.com,http,1207.5027999962913,49.0,121.0,"[78, 84, 121, 49]",4,4,0.0,200,
2025-09-26T06:16:49.085129Z,Yahoo,www.yahoo.com,http,692.1182999940356,27.0,69.0,"[64, 57, 69, 27]",4,4,0.0,429,
2025-09-26T06:16:52.864136Z,Bing,www.bing.com,http,802.0962000009604,70.0,98.0,"[93, 70, 76, 98]",4,4,0.0,200,
2025-09-26T06:16:56.820255Z,Cloudflare DNS,1.1.1.1,icmp,75.75,42.0,105.0,"[71, 85, 105, 42]",4,4,0.0,,
2025-09-26T06:17:41.640656Z,Google DNS,8.8.8.8,icmp,71.75,45.0,142.0,"[46, 45, 142, 54]",4,4,0.0,,
2025-09-26T06:17:44.745229Z,Google,www.google.com,http,1226.664299989352,72.0,110.0,"[72, 79, 94, 110]",4,4,0.0,200,
2025-09-26T06:17:49.152116Z,Yahoo,www.yahoo.com,http,811.6529999970226,28.0,72.0,"[72, 28, 46, 50]",4,4,0.0,429,
2025-09-26T06:17:53.065050Z,Bing,www.bing.com,http,985.7656999956816,12.0,21.0,"[21, 14, 12, 17]",4,4,0.0,200,
2025-09-26T06:17:57.127280Z,Cloudflare DNS,1.1.1.1,icmp,18.5,12.0,25.0,"[12, 14, 25, 23]",4,4,0.0,,
2025-09-26T06:18:41.641971Z,Google DNS,8.8.8.8,icmp,71.25,29.0,128.0,"[29, 128, 58, 70]",4,4,0.0,,
2025-09-26T06:18:44.758458Z,Google,www.google.com,http,1025.6595999962883,38.0,108.0,"[73, 71, 108, 38]",4,4,0.0,200,
2025-09-26T06:18:48.883092Z,Yahoo,www.yahoo.com,http,884.846999993897,69.0,139.0,"[139, 77, 80, 69]",4,4,0.0,429,
2025-09-26T06:18:52.938662Z,Bing,www.bing.com,http,907.2415000118781,93.0,146.0,"[93, 146, 119, 132]",4,4,0.0,200,
2025-09-26T06:18:57.033342Z,Cloudflare DNS,1.1.1.1,icmp,83.5,47.0,112.0,"[83, 92, 112, 47]",4,4,0.0,,
2025-09-26T06:19:41.641025Z,Google DNS,8.8.8.8,icmp,85.0,53.0,150.0,"[53, 150, 72, 65]",4,4,0.0,,
2025-09-26T06:19:44.751155Z,Google,www.google.com,http,1234.204199994565,36.0,144.0,"[106, 84, 36, 144]",4,4,0.0,200,
2025-09-26T06:19:49.190673Z,Yahoo,www.yahoo.com,http,806.3382999971509,85.0,102.0,"[87, 85, 88, 102]",4,4,0.0,429,
2025-09-26T06:19:53.156013Z,Bing,www.bing.com,http,841.8525000015507,64.0,99.0,"[64, 99, 74, 81]",4,4,0.0,200,
2025-09-26T06:19:57.143344Z,Cloudflare DNS,1.1.1.1,icmp,164.75,93.0,335.0,"[93, 118, 113, 335]",4,4,0.0,,
